,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
2586," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,1,BieberCPortugal,2017-09-27 14:22:04,False,9.072677138983485e+17,913046082808090624,2234147867.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2587," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,okayemmi,2017-09-27 14:20:06,False,9.072023746825175e+17,913045586995286016,45850682.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2588," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,2,Clau_Kidrauhl,2017-09-27 14:18:04,False,9.07203545346306e+17,913045077332758530,111294594.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,1,False,False,,,0.8955,0.435,0.0,0.565
2589," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,ProjectoHelpJB,2017-09-27 14:14:04,False,9.069023017927516e+17,913044068858548225,3247609809.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2590," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,LauraSwaggy99,2017-09-27 14:12:04,False,9.06845814080897e+17,913043566628425729,1056457404.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2591," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,LauraSwaggy99,2017-09-27 14:10:04,False,9.058880269366968e+17,913043063882354688,1056457404.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2592," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,ignaciomartin3z,2017-09-27 14:08:04,False,9.059515462230221e+17,913042560435851264,415898816.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2593," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,1,_szunditamas_,2017-09-27 14:06:04,False,9.072763312049684e+17,913042058184728581,2453675478.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2594," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,lonelyladyrauhl,2017-09-27 14:04:04,False,9.07248591634387e+17,913041552536203264,178370799.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2595," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,kimmybiebzz,2017-09-27 14:02:04,False,9.072920870155715e+17,913041049236525056,101529036.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2596," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,Sirenajee,2017-09-27 14:00:04,False,9.073447129563505e+17,913040548109352960,117772655.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2597," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,BIEBERSSLAYINN,2017-09-27 13:58:04,False,9.073026247430963e+17,913040044348329984,1531008668.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2598," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,,2017-09-27 13:56:04,False,,913039540721463297,,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2599," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,irene_feeney,2017-09-27 13:50:01,False,9.010404088636703e+17,913038017929072640,257980490.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2600," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree. Terms of use ",False,0,biancalflf,2017-09-27 13:46:01,False,8.743099136102441e+17,913037011170267137,1557561607.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.435,0.0,0.565
2601,We love this leopard patterned coat from #ERDEMxHM! Stay tuned for more ! ,False,236,,2017-09-27 07:02:17,False,,912935409088450560,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,53,False,False,,,0.6988,0.285,0.0,0.715
2602,Welcome the cold in a statement coat! Blogger  styles her fall favourites #HMMagazine ,False,117,,2017-09-26 15:15:04,True,,912697032053227521,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,15,False,False,,,0.5093,0.215,0.0,0.785
2603,Think (fluffy) pink! <U+0001F495> #HM  ,False,357,,2017-09-26 10:30:26,False,,912625402916560896,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,51,False,False,,,0.0,0.0,0.0,1.0
2604,Check mate! Follow the link to see how to play with plaid this season #HMMagazine  ,False,168,,2017-09-26 07:15:03,False,,912576231475961856,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,23,False,False,,,0.4003,0.161,0.0,0.839
2605,Get your khaki game on! #HM #HMMan  ,False,314,,2017-09-25 15:15:04,False,,912334643470438400,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,36,False,False,,,0.0,0.0,0.0,1.0
2606,#HMMagazine has selected this week's best new items  ,False,267,,2017-09-25 07:15:02,False,,912213841450283008,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,34,False,False,,,0.6369,0.375,0.0,0.625
2607,Top off your casual look with suede boots and a sassy shoulder bag!  #HM  ,False,298,,2017-09-24 15:00:02,False,,911968476364984320,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,35,False,False,,,0.4389,0.245,0.0,0.755
2608,Stride through the season with our best boots. <U+0001F462> #HM  ,False,407,,2017-09-24 07:06:03,False,,911849192477380608,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,43,False,False,,,0.6369,0.318,0.0,0.682
2609,The perfect autumn look  suitable for work and a night out. <U+0001F342> #HM ,False,427,,2017-09-23 15:00:04,False,,911606095935934464,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,47,False,False,,,0.5719,0.222,0.0,0.778
2610,. has created his first ever menswear collection for #ERDEMxHM and here is the first look! ,False,135,,2017-09-23 09:37:29,False,,911524914196336640,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,34,False,False,,,0.3164,0.133,0.0,0.867
2611,#EmmaStone looking lovely in #ERDEMxHM   <U+2728><U+0001F495> ,False,140,,2017-09-23 09:04:17,False,,911516557523681280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hm,20,False,False,,,0.5859,0.432,0.0,0.568
